leaf,total,density,timepoints,species,plantedyear,plantedtype
0.156,0.504218067,648,2,flax,2011,monoculture
0.166,0.50831189,648,2,flax,2011,monoculture
0.144,0.40075141,648,2,flax,2011,monoculture
0.104,0.288582975,648,2,flax,2011,monoculture
0.089,0.233914245,648,2,flax,2011,monoculture
0.11,0.305379971,648,2,flax,2011,monoculture
0.105,0.302822412,648,2,flax,2011,monoculture
0.088,0.213182748,648,2,flax,2011,monoculture
0.08,0.221773355,648,2,flax,2011,monoculture
0.141,0.336720491,648,2,flax,2011,monoculture
0.146,0.421452165,648,2,flax,2011,monoculture
0.166,0.516384388,648,2,flax,2011,monoculture
0.122,0.351254856,648,2,flax,2011,monoculture
0.157,0.463991461,648,2,flax,2011,monoculture
0.088,0.260560998,648,2,flax,2011,monoculture
0.104,0.321635709,648,2,flax,2011,monoculture
0.184,0.424822046,648,2,flax,2011,monoculture
0.179,0.474070663,648,2,flax,2011,monoculture
0.079,0.273248587,648,2,flax,2011,monoculture
0.1,0.254275006,648,2,flax,2011,monoculture
0.028,0.092766015,818.6666667,2,flax,2011,monoculture
0.034,0.128605865,818.6666667,2,flax,2011,monoculture
0.141,0.350007161,818.6666667,2,flax,2011,monoculture
0.053,0.1786327,818.6666667,2,flax,2011,monoculture
0.159,0.395144855,818.6666667,2,flax,2011,monoculture
0.204,0.495051655,818.6666667,2,flax,2011,monoculture
0.062,0.218869944,818.6666667,2,flax,2011,monoculture
0.082,0.284909791,818.6666667,2,flax,2011,monoculture
0.153,0.613791919,818.6666667,2,flax,2011,monoculture
0.102,0.292827672,818.6666667,2,flax,2011,monoculture
0.073,0.285746443,818.6666667,2,flax,2011,monoculture
0.104,0.304100142,818.6666667,2,flax,2011,monoculture
0.075,0.272525931,818.6666667,2,flax,2011,monoculture
0.042,0.181806301,818.6666667,2,flax,2011,monoculture
0.061,0.185116493,818.6666667,2,flax,2011,monoculture
0.046,0.122964983,818.6666667,2,flax,2011,monoculture
0.027,0.119736748,818.6666667,2,flax,2011,monoculture
0.079,0.172227091,818.6666667,2,flax,2011,monoculture
0.051,0.176561972,818.6666667,2,flax,2011,monoculture
0.15,0.037372101,818.6666667,2,flax,2011,monoculture
0.033,0.094585321,1214.222222,2,flax,2011,monoculture
0.05,0.143569603,1214.222222,2,flax,2011,monoculture
0.116,0.280985655,1214.222222,2,flax,2011,monoculture
0.043,0.092527019,1214.222222,2,flax,2011,monoculture
0.019,0.061242952,1214.222222,2,flax,2011,monoculture
0.044,0.121534847,1214.222222,2,flax,2011,monoculture
0.016,0.058302632,1214.222222,2,flax,2011,monoculture
0.042,0.107452908,1214.222222,2,flax,2011,monoculture
0.053,0.139459276,1214.222222,2,flax,2011,monoculture
0.07,0.140278305,1214.222222,2,flax,2011,monoculture
0.027,0.061505025,1214.222222,2,flax,2011,monoculture
0.029,0.098479997,1214.222222,2,flax,2011,monoculture
0.038,0.11931977,1214.222222,2,flax,2011,monoculture
0.024,0.070785109,1214.222222,2,flax,2011,monoculture
0.028,0.063264734,1214.222222,2,flax,2011,monoculture
0.013,0.044749366,1214.222222,2,flax,2011,monoculture
0.009,0.041157329,1214.222222,2,flax,2011,monoculture
0.034,0.062036804,1214.222222,2,flax,2011,monoculture
0.017,0.012950989,1214.222222,2,flax,2011,monoculture
0.018,0.061758866,1214.222222,2,flax,2011,monoculture
0.036,0.138952153,2128.888889,2,flax,2011,monoculture
0.053,0.223235266,2128.888889,2,flax,2011,monoculture
0.052,0.182388973,2128.888889,2,flax,2011,monoculture
0.021,0.070395643,2128.888889,2,flax,2011,monoculture
0.044,0.16291832,2128.888889,2,flax,2011,monoculture
0.05,0.149420047,2128.888889,2,flax,2011,monoculture
0.029,0.079131249,2128.888889,2,flax,2011,monoculture
0.061,0.231629576,2128.888889,2,flax,2011,monoculture
0.027,0.076789572,2128.888889,2,flax,2011,monoculture
0.032,0.112575103,2128.888889,2,flax,2011,monoculture
0.02,0.063316719,2128.888889,2,flax,2011,monoculture
0.032,0.112232489,2128.888889,2,flax,2011,monoculture
0.077,0.200351934,2128.888889,2,flax,2011,monoculture
0.023,0.069403196,2128.888889,2,flax,2011,monoculture
0.036,0.118110493,2128.888889,2,flax,2011,monoculture
0.049,0.139850193,2128.888889,2,flax,2011,monoculture
0.011,0.041283848,2128.888889,2,flax,2011,monoculture
0.018,0.059144806,2128.888889,2,flax,2011,monoculture
0.014,0.053220423,2128.888889,2,flax,2011,monoculture
0.008,0.031046247,2128.888889,2,flax,2011,monoculture
0.083157141,1.592305422,0.444444444,2,flax,2011,monoculture
0.083157141,1.180383999,25.33333333,2,flax,2011,monoculture
0.038725958,0.250264821,25.33333333,2,flax,2011,monoculture
0.026159183,0.176634751,25.33333333,2,flax,2011,monoculture
0.083157141,0.853557314,25.33333333,2,flax,2011,monoculture
0.020913061,0.22361243,25.33333333,2,flax,2011,monoculture
0.012383235,0.186993304,25.33333333,2,flax,2011,monoculture
0.016329042,0.183487093,25.33333333,2,flax,2011,monoculture
0.077833785,0.988709931,25.33333333,2,flax,2011,monoculture
0.133218035,1.169124083,25.33333333,2,flax,2011,monoculture
0.083157141,0.866166773,25.33333333,2,flax,2011,monoculture
0.032089787,0.473246788,25.33333333,2,flax,2011,monoculture
0.054193888,0.574812142,25.33333333,2,flax,2011,monoculture
0.046087662,0.49152356,25.33333333,2,flax,2011,monoculture
0.026159183,0.20492078,25.33333333,2,flax,2011,monoculture
0.032089787,0.243736975,25.33333333,2,flax,2011,monoculture
0.054193888,0.404352522,90.22222222,2,flax,2011,monoculture
0.058531891,0.475700828,90.22222222,2,flax,2011,monoculture
0.020913061,0.25400579,90.22222222,2,flax,2011,monoculture
0.054193888,0.26064246,90.22222222,2,flax,2011,monoculture
0.088683676,0.455030651,90.22222222,2,flax,2011,monoculture
0.050046558,0.40867222,90.22222222,2,flax,2011,monoculture
0.020913061,0.476353819,90.22222222,2,flax,2011,monoculture
0.023451928,0.482916628,90.22222222,2,flax,2011,monoculture
0.072711624,0.646049598,90.22222222,2,flax,2011,monoculture
0.094415339,0.752301684,90.22222222,2,flax,2011,monoculture
0.050046558,0.533768526,90.22222222,2,flax,2011,monoculture
0.046087662,0.383463178,90.22222222,2,flax,2011,monoculture
0.054193888,0.267906024,90.22222222,2,flax,2011,monoculture
0.077833785,0.418995008,90.22222222,2,flax,2011,monoculture
0.020913061,0.34845789,90.22222222,2,flax,2011,monoculture
0.183,0.6670394,145.7777778,2,flax,2011,monoculture
0.193,0.660353443,145.7777778,2,flax,2011,monoculture
0.114,0.492177191,145.7777778,2,flax,2011,monoculture
0.201,0.618198456,145.7777778,2,flax,2011,monoculture
0.106,0.417327089,145.7777778,2,flax,2011,monoculture
0.138,0.37506425,145.7777778,2,flax,2011,monoculture
0.143,0.376165307,145.7777778,2,flax,2011,monoculture
0.124,0.414464709,145.7777778,2,flax,2011,monoculture
0.11,0.327456289,145.7777778,2,flax,2011,monoculture
0.14,0.456627286,145.7777778,2,flax,2011,monoculture
0.057,0.245003411,145.7777778,2,flax,2011,monoculture
0.093,0.341230414,145.7777778,2,flax,2011,monoculture
0.278,0.941427687,145.7777778,2,flax,2011,monoculture
0.08,0.211998883,145.7777778,2,flax,2011,monoculture
0.141,0.623629693,145.7777778,2,flax,2011,monoculture
0.144,0.400022206,145.7777778,2,flax,2011,monoculture
0.107,0.359785871,145.7777778,2,flax,2011,monoculture
0.103,0.345744186,145.7777778,2,flax,2011,monoculture
0.123,0.346961257,145.7777778,2,flax,2011,monoculture
0.096,0.38479744,145.7777778,2,flax,2011,monoculture
0.095,0.337114186,229.3333333,2,flax,2011,monoculture
0.05,0.180796678,229.3333333,2,flax,2011,monoculture
0.071,0.217359477,229.3333333,2,flax,2011,monoculture
0.106,0.359904423,229.3333333,2,flax,2011,monoculture
0.058,0.208366024,229.3333333,2,flax,2011,monoculture
0.079,0.272977158,229.3333333,2,flax,2011,monoculture
0.109,0.346150583,229.3333333,2,flax,2011,monoculture
0.096,0.297100211,229.3333333,2,flax,2011,monoculture
0.104,0.277915217,229.3333333,2,flax,2011,monoculture
0.028,0.112130184,229.3333333,2,flax,2011,monoculture
0.149,0.438529149,229.3333333,2,flax,2011,monoculture
0.038,0.098614578,229.3333333,2,flax,2011,monoculture
0.065,0.191082225,229.3333333,2,flax,2011,monoculture
0.167,0.563964345,229.3333333,2,flax,2011,monoculture
0.058,0.219324076,229.3333333,2,flax,2011,monoculture
0.118,0.261329331,229.3333333,2,flax,2011,monoculture
0.069,0.173984938,229.3333333,2,flax,2011,monoculture
0.113,0.353751986,229.3333333,2,flax,2011,monoculture
0.082,0.308121499,229.3333333,2,flax,2011,monoculture
0.045,0.176607783,229.3333333,2,flax,2011,monoculture
0.123,0.309685403,424.8888889,2,flax,2011,monoculture
0.036,0.120874708,424.8888889,2,flax,2011,monoculture
0.048,0.149663107,424.8888889,2,flax,2011,monoculture
0.027,0.105840937,424.8888889,2,flax,2011,monoculture
0.04,0.129612611,424.8888889,2,flax,2011,monoculture
0.05,0.1786327,424.8888889,2,flax,2011,monoculture
0.076,0.262779195,424.8888889,2,flax,2011,monoculture
0.116,0.393180828,424.8888889,2,flax,2011,monoculture
0.022,0.080459805,424.8888889,2,flax,2011,monoculture
0.069,0.197994209,424.8888889,2,flax,2011,monoculture
0.068,0.245003411,424.8888889,2,flax,2011,monoculture
0.119,0.280529165,424.8888889,2,flax,2011,monoculture
0.07,0.234874306,424.8888889,2,flax,2011,monoculture
0.054,0.215513691,424.8888889,2,flax,2011,monoculture
0.059,0.2053892,424.8888889,2,flax,2011,monoculture
0.088,0.300652971,424.8888889,2,flax,2011,monoculture
0.078,0.316532176,424.8888889,2,flax,2011,monoculture
0.053,0.180839985,424.8888889,2,flax,2011,monoculture
0.06,0.299001831,424.8888889,2,flax,2011,monoculture
0.084,0.257490885,424.8888889,2,flax,2011,monoculture
0.092,0.331590301,720,2,flax,2011,monoculture
0.03,0.14535766,720,2,flax,2011,monoculture
0.061,0.257183972,720,2,flax,2011,monoculture
0.039,0.145007728,720,2,flax,2011,monoculture
0.09,0.326197097,720,2,flax,2011,monoculture
0.122,0.375338954,720,2,flax,2011,monoculture
0.06,0.241226377,720,2,flax,2011,monoculture
0.059,0.299564824,720,2,flax,2011,monoculture
0.06,0.271568925,720,2,flax,2011,monoculture
0.094,0.296862788,720,2,flax,2011,monoculture
0.075,0.290191102,720,2,flax,2011,monoculture
0.024,0.099226436,720,2,flax,2011,monoculture
0.072,0.237525745,720,2,flax,2011,monoculture
0.05,0.143493628,720,2,flax,2011,monoculture
0.045,0.155965319,720,2,flax,2011,monoculture
0.064,0.207374318,720,2,flax,2011,monoculture
0.038,0.130383131,720,2,flax,2011,monoculture
0.039,0.125322399,720,2,flax,2011,monoculture
0.054,0.102410822,720,2,flax,2011,monoculture
0.042,0.122172771,720,2,flax,2011,monoculture
0.017,0.059073401,848,2,flax,2011,monoculture
0.009,0.046875847,848,2,flax,2011,monoculture
0.024,0.086040757,848,2,flax,2011,monoculture
0.027,0.11070557,848,2,flax,2011,monoculture
0.072,0.287001494,848,2,flax,2011,monoculture
0.059,0.223412463,848,2,flax,2011,monoculture
0.036,0.194532086,848,2,flax,2011,monoculture
0.043,0.119437799,848,2,flax,2011,monoculture
0.061,0.221198032,848,2,flax,2011,monoculture
0.048,0.131878054,848,2,flax,2011,monoculture
0.08,0.313851939,848,2,flax,2011,monoculture
0.008,0.048926597,848,2,flax,2011,monoculture
0.131,0.340732075,848,2,flax,2011,monoculture
0.031,0.109873963,848,2,flax,2011,monoculture
0.06,0.129261396,848,2,flax,2011,monoculture
0.029,0.103309613,848,2,flax,2011,monoculture
0.008,0.043821843,848,2,flax,2011,monoculture
0.007,0.031895123,848,2,flax,2011,monoculture
0.004,0.030590272,848,2,flax,2011,monoculture
0.034,0.089026293,848,2,flax,2011,monoculture
0.033,0.105474821,1144,2,flax,2011,monoculture
0.023,0.073761859,1144,2,flax,2011,monoculture
0.024,0.100677047,1144,2,flax,2011,monoculture
0.012,0.053572933,1144,2,flax,2011,monoculture
0.033,0.103168086,1144,2,flax,2011,monoculture
0.017,0.056481481,1144,2,flax,2011,monoculture
0.044,0.119804739,1144,2,flax,2011,monoculture
0.032,0.11399541,1144,2,flax,2011,monoculture
0.008,0.033729412,1144,2,flax,2011,monoculture
0.026,0.089999247,1144,2,flax,2011,monoculture
0.015,0.048006548,1144,2,flax,2011,monoculture
0.024,0.099592525,1144,2,flax,2011,monoculture
0.031,0.107801413,1144,2,flax,2011,monoculture
0.013,0.086544492,1144,2,flax,2011,monoculture
0.016,0.062399588,1144,2,flax,2011,monoculture
0.009,0.058717111,1144,2,flax,2011,monoculture
0.02,0.059281299,1144,2,flax,2011,monoculture
0.031,0.059696929,1144,2,flax,2011,monoculture
0.039,0.114899392,1144,2,flax,2011,monoculture
0.02,0.046041894,1144,2,flax,2011,monoculture
0.017,0.081257081,1880.444444,2,flax,2011,monoculture
0.011,0.085314602,1880.444444,2,flax,2011,monoculture
0.022,0.077579817,1880.444444,2,flax,2011,monoculture
0.035,0.123470878,1880.444444,2,flax,2011,monoculture
0.013,0.047354289,1880.444444,2,flax,2011,monoculture
0.042,0.141658131,1880.444444,2,flax,2011,monoculture
0.026,0.139497276,1880.444444,2,flax,2011,monoculture
0.029,0.114056411,1880.444444,2,flax,2011,monoculture
0.006,0.038101146,1880.444444,2,flax,2011,monoculture
0.016,0.072564053,1880.444444,2,flax,2011,monoculture
0.019,0.077757676,1880.444444,2,flax,2011,monoculture
0.041,0.142632735,1880.444444,2,flax,2011,monoculture
0.011,0.050003092,1880.444444,2,flax,2011,monoculture
0.017,0.09562364,1880.444444,2,flax,2011,monoculture
0.013,0.04852887,1880.444444,2,flax,2011,monoculture
0.026,0.127528346,1880.444444,2,flax,2011,monoculture
0.023,0.097982615,1880.444444,2,flax,2011,monoculture
0.013,0.044274751,1880.444444,2,flax,2011,monoculture
0.017,0.055680174,1880.444444,2,flax,2011,monoculture
0.005,0.020384419,1880.444444,2,flax,2011,monoculture
0.244666927,2.494886756,0.444444444,2,flax,2011,monoculture
0.050046558,0.376725164,24.44444444,2,flax,2011,monoculture
0.179862206,1.665357886,24.44444444,2,flax,2011,monoculture
0.063062759,0.450702379,24.44444444,2,flax,2011,monoculture
0.106501676,0.993060051,24.44444444,2,flax,2011,monoculture
0.054193888,0.702827219,24.44444444,2,flax,2011,monoculture
0.094415339,0.859629687,24.44444444,2,flax,2011,monoculture
0.094415339,0.896636604,24.44444444,2,flax,2011,monoculture
0.032089787,0.566230327,24.44444444,2,flax,2011,monoculture
0.054193888,0.408648917,24.44444444,2,flax,2011,monoculture
0.083157141,0.482907741,24.44444444,2,flax,2011,monoculture
0.234705637,1.973975752,24.44444444,2,flax,2011,monoculture
0.083157141,0.864060187,24.44444444,2,flax,2011,monoculture
0.04231491,0.308850568,24.44444444,2,flax,2011,monoculture
0.119431088,1.446278959,24.44444444,2,flax,2011,monoculture
0.106501676,1.061919707,24.44444444,2,flax,2011,monoculture
0.038725958,0.501003379,103.5555556,2,flax,2011,monoculture
0.058531891,0.3708412,103.5555556,2,flax,2011,monoculture
0.094415339,0.785371048,103.5555556,2,flax,2011,monoculture
0.133218035,0.470101103,103.5555556,2,flax,2011,monoculture
0.147876529,0.668205158,103.5555556,2,flax,2011,monoculture
0.054193888,0.51855692,103.5555556,2,flax,2011,monoculture
0.072711624,0.54353007,103.5555556,2,flax,2011,monoculture
0.179862206,0.980966805,103.5555556,2,flax,2011,monoculture
0.163420178,0.753146234,103.5555556,2,flax,2011,monoculture
0.106501676,0.593932267,103.5555556,2,flax,2011,monoculture
0.188424147,0.811000233,103.5555556,2,flax,2011,monoculture
0.147876529,0.921012077,103.5555556,2,flax,2011,monoculture
0.072711624,0.792594687,103.5555556,2,flax,2011,monoculture
0.140437479,0.551931123,103.5555556,2,flax,2011,monoculture
0.050046558,0.273708332,103.5555556,2,flax,2011,monoculture
0.172,0.522586729,157.3333333,2,flax,2011,monoculture
0.164,0.571262311,157.3333333,2,flax,2011,monoculture
0.088,0.242265757,157.3333333,2,flax,2011,monoculture
0.216,0.713271371,157.3333333,2,flax,2011,monoculture
0.044,0.169701113,157.3333333,2,flax,2011,monoculture
0.081,0.270371638,157.3333333,2,flax,2011,monoculture
0.144,0.471637745,157.3333333,2,flax,2011,monoculture
0.119,0.416301896,157.3333333,2,flax,2011,monoculture
0.071,0.267177919,157.3333333,2,flax,2011,monoculture
0.072,0.227060211,157.3333333,2,flax,2011,monoculture
0.058,0.171956052,157.3333333,2,flax,2011,monoculture
0.082,0.303287168,157.3333333,2,flax,2011,monoculture
0.092,0.249444109,157.3333333,2,flax,2011,monoculture
0.065,0.286726001,157.3333333,2,flax,2011,monoculture
0.055,0.193901216,157.3333333,2,flax,2011,monoculture
0.198,0.53734178,157.3333333,2,flax,2011,monoculture
0.027,0.172489063,157.3333333,2,flax,2011,monoculture
0.054,0.176592144,157.3333333,2,flax,2011,monoculture
0.014,0.064549665,157.3333333,2,flax,2011,monoculture
0.101,0.366313078,157.3333333,2,flax,2011,monoculture
0.206,0.609510912,257.3333333,2,flax,2011,monoculture
0.152,0.811366989,257.3333333,2,flax,2011,monoculture
0.109,0.315688607,257.3333333,2,flax,2011,monoculture
0.059,0.217114952,257.3333333,2,flax,2011,monoculture
0.106,0.324993819,257.3333333,2,flax,2011,monoculture
0.142,0.3769433,257.3333333,2,flax,2011,monoculture
0.144,0.513200187,257.3333333,2,flax,2011,monoculture
0.077,0.195438772,257.3333333,2,flax,2011,monoculture
0.217,0.620673064,257.3333333,2,flax,2011,monoculture
0.055,0.225836322,257.3333333,2,flax,2011,monoculture
0.154,0.470198047,257.3333333,2,flax,2011,monoculture
0.068,0.21405946,257.3333333,2,flax,2011,monoculture
0.095,0.18853939,257.3333333,2,flax,2011,monoculture
0.088,0.27735123,257.3333333,2,flax,2011,monoculture
0.172,0.434797581,257.3333333,2,flax,2011,monoculture
0.1,0.216318534,257.3333333,2,flax,2011,monoculture
0.194,0.432342721,257.3333333,2,flax,2011,monoculture
0.23,0.501003379,257.3333333,2,flax,2011,monoculture
0.144,0.395144855,257.3333333,2,flax,2011,monoculture
0.157,0.46504539,419.1111111,2,flax,2011,monoculture
0.199,0.440322261,419.1111111,2,flax,2011,monoculture
0.058,0.154428334,419.1111111,2,flax,2011,monoculture
0.107,0.297621989,419.1111111,2,flax,2011,monoculture
0.196,0.572302462,419.1111111,2,flax,2011,monoculture
0.095,0.264212652,419.1111111,2,flax,2011,monoculture
0.131,0.352696152,419.1111111,2,flax,2011,monoculture
0.068,0.202566535,419.1111111,2,flax,2011,monoculture
0.122,0.485650297,419.1111111,2,flax,2011,monoculture
0.061,0.234072212,419.1111111,2,flax,2011,monoculture
0.045,0.174476083,419.1111111,2,flax,2011,monoculture
0.119,0.279904008,419.1111111,2,flax,2011,monoculture
0.12,0.414249794,419.1111111,2,flax,2011,monoculture
0.104,0.296293176,419.1111111,2,flax,2011,monoculture
0.088,0.225960165,419.1111111,2,flax,2011,monoculture
0.181,0.442729676,419.1111111,2,flax,2011,monoculture
0.06,0.176780168,419.1111111,2,flax,2011,monoculture
0.106,0.277769617,419.1111111,2,flax,2011,monoculture
0.123,0.356759276,419.1111111,2,flax,2011,monoculture
0.094,0.243413427,419.1111111,2,flax,2011,monoculture
0.049,0.139813121,768.4444444,2,flax,2011,monoculture
0.105,0.405519621,768.4444444,2,flax,2011,monoculture
0.166,0.441698582,768.4444444,2,flax,2011,monoculture
0.082,0.206717875,768.4444444,2,flax,2011,monoculture
0.062,0.197631394,768.4444444,2,flax,2011,monoculture
0.026,0.266186131,768.4444444,2,flax,2011,monoculture
0.093,0.418708216,768.4444444,2,flax,2011,monoculture
0.1,0.381381823,768.4444444,2,flax,2011,monoculture
0.05,0.183383776,768.4444444,2,flax,2011,monoculture
0.079,0.247363768,768.4444444,2,flax,2011,monoculture
0.071,0.276640869,768.4444444,2,flax,2011,monoculture
0.06,0.169424967,768.4444444,2,flax,2011,monoculture
0.046,0.193409328,768.4444444,2,flax,2011,monoculture
0.045,0.135438167,768.4444444,2,flax,2011,monoculture
0.036,0.17330067,768.4444444,2,flax,2011,monoculture
0.076,0.237716121,768.4444444,2,flax,2011,monoculture
0.046,0.154909096,768.4444444,2,flax,2011,monoculture
0.077,0.209185258,768.4444444,2,flax,2011,monoculture
0.046,0.228239817,768.4444444,2,flax,2011,monoculture
0.06,0.19512998,768.4444444,2,flax,2011,monoculture
0.042,0.220900047,1125.333333,2,flax,2011,monoculture
0.064,0.24015758,1125.333333,2,flax,2011,monoculture
0.039,0.164732113,1125.333333,2,flax,2011,monoculture
0.038,0.133396377,1125.333333,2,flax,2011,monoculture
0.049,0.200593621,1125.333333,2,flax,2011,monoculture
0.038,0.213245431,1125.333333,2,flax,2011,monoculture
0.028,0.118150846,1125.333333,2,flax,2011,monoculture
0.057,0.262613734,1125.333333,2,flax,2011,monoculture
0.043,0.200826386,1125.333333,2,flax,2011,monoculture
0.026,0.12711797,1125.333333,2,flax,2011,monoculture
0.024,0.104121512,1125.333333,2,flax,2011,monoculture
0.035,0.153447914,1125.333333,2,flax,2011,monoculture
0.041,0.2275888,1125.333333,2,flax,2011,monoculture
0.016,0.075756209,1125.333333,2,flax,2011,monoculture
0.025,0.122041706,1125.333333,2,flax,2011,monoculture
0.024,0.096839236,1125.333333,2,flax,2011,monoculture
0.02,0.084177032,1125.333333,2,flax,2011,monoculture
0.013,0.054755891,1125.333333,2,flax,2011,monoculture
0.035,0.137236449,1125.333333,2,flax,2011,monoculture
0.024,0.109279111,1125.333333,2,flax,2011,monoculture
0.035,0.120695074,1527.555556,2,flax,2011,monoculture
0.06,0.286076146,1527.555556,2,flax,2011,monoculture
0.061,0.184023256,1527.555556,2,flax,2011,monoculture
0.03,0.124341136,1527.555556,2,flax,2011,monoculture
0.029,0.114957852,1527.555556,2,flax,2011,monoculture
0.04,0.111890121,1527.555556,2,flax,2011,monoculture
0.039,0.1245438,1527.555556,2,flax,2011,monoculture
0.036,0.178816014,1527.555556,2,flax,2011,monoculture
0.04,0.131388703,1527.555556,2,flax,2011,monoculture
0.02,0.099771795,1527.555556,2,flax,2011,monoculture
0.028,0.099950715,1527.555556,2,flax,2011,monoculture
0.026,0.096368003,1527.555556,2,flax,2011,monoculture
0.04,0.123470878,1527.555556,2,flax,2011,monoculture
0.032,0.133855641,1527.555556,2,flax,2011,monoculture
0.047,0.212114815,1527.555556,2,flax,2011,monoculture
0.109,0.415869042,1527.555556,2,flax,2011,monoculture
0.029,0.106645734,1527.555556,2,flax,2011,monoculture
0.057,0.202566535,1527.555556,2,flax,2011,monoculture
0.039,0.157053839,1527.555556,2,flax,2011,monoculture
0.035,0.172542536,1527.555556,2,flax,2011,monoculture
0.018,0.11070557,1966.666667,2,flax,2011,monoculture
0.009,0.049743923,1966.666667,2,flax,2011,monoculture
0.022,0.169649743,1966.666667,2,flax,2011,monoculture
0.018,0.071683335,1966.666667,2,flax,2011,monoculture
0.009,0.065162398,1966.666667,2,flax,2011,monoculture
0.01,0.063887474,1966.666667,2,flax,2011,monoculture
0.009,0.058743691,1966.666667,2,flax,2011,monoculture
0.009,0.051923244,1966.666667,2,flax,2011,monoculture
0.014,0.060560873,1966.666667,2,flax,2011,monoculture
0.007,0.058743691,1966.666667,2,flax,2011,monoculture
0.003,0.045819621,1966.666667,2,flax,2011,monoculture
0.009,0.047071336,1966.666667,2,flax,2011,monoculture
0.002,0.056286157,1966.666667,2,flax,2011,monoculture
0.011,0.053026537,1966.666667,2,flax,2011,monoculture
0.005,0.034446113,1966.666667,2,flax,2011,monoculture
0.006,0.041396652,1966.666667,2,flax,2011,monoculture
0.001,0.043868576,1966.666667,2,flax,2011,monoculture
0.005,0.032592811,1966.666667,2,flax,2011,monoculture
0.003,0.035567172,1966.666667,2,flax,2011,monoculture
0.005,0.024574039,1966.666667,2,flax,2011,monoculture
1.102914659,2.823016039,0.444444444,3,flax,2011,monoculture
1.970292099,3.784256047,14.22222222,3,flax,2011,monoculture
1.941757418,4.552021787,14.22222222,3,flax,2011,monoculture
1.863666679,4.0249231,14.22222222,3,flax,2011,monoculture
1.425690515,3.251717482,14.22222222,3,flax,2011,monoculture
0.313911512,0.589399125,14.22222222,3,flax,2011,monoculture
1.232622155,2.577225448,14.22222222,3,flax,2011,monoculture
1.504401924,4.193992899,14.22222222,3,flax,2011,monoculture
0.834156043,2.069414506,14.22222222,3,flax,2011,monoculture
0.219748791,0.530078081,14.22222222,3,flax,2011,monoculture
0.613702949,1.696042973,14.22222222,3,flax,2011,monoculture
0.591808101,1.266484245,14.22222222,3,flax,2011,monoculture
0.542908576,1.923204534,14.22222222,3,flax,2011,monoculture
0.639498125,1.477269064,14.22222222,3,flax,2011,monoculture
0.606920542,1.786715232,14.22222222,3,flax,2011,monoculture
1.00072134,2.934178339,14.22222222,3,flax,2011,monoculture
0.660545703,1.60949605,88.88888889,3,flax,2011,monoculture
0.23167014,0.606990716,88.88888889,3,flax,2011,monoculture
0.588477576,1.925376941,88.88888889,3,flax,2011,monoculture
0.251239579,0.978753109,88.88888889,3,flax,2011,monoculture
0.280521116,0.85242153,88.88888889,3,flax,2011,monoculture
0.242895876,0.708505807,88.88888889,3,flax,2011,monoculture
0.276073577,0.970160115,88.88888889,3,flax,2011,monoculture
0.256531361,1.051342724,88.88888889,3,flax,2011,monoculture
0.576900233,2.009184158,88.88888889,3,flax,2011,monoculture
0.672992738,2.089871347,88.88888889,3,flax,2011,monoculture
0.301008633,1.074157468,88.88888889,3,flax,2011,monoculture
0.651731367,1.988421261,88.88888889,3,flax,2011,monoculture
0.642980628,2.130916384,88.88888889,3,flax,2011,monoculture
0.460570458,1.066834438,88.88888889,3,flax,2011,monoculture
0.578546573,2.050799702,88.88888889,3,flax,2011,monoculture
0.201,0.94508432,48,3,flax,2011,monoculture
0.151,0.487552623,48,3,flax,2011,monoculture
0.243,1.163922529,48,3,flax,2011,monoculture
0.382,1.776735741,48,3,flax,2011,monoculture
0.087,0.470101103,48,3,flax,2011,monoculture
0.12,0.590034225,48,3,flax,2011,monoculture
0.09,0.470101103,48,3,flax,2011,monoculture
0.17,0.740124753,48,3,flax,2011,monoculture
0.089,0.47882453,48,3,flax,2011,monoculture
0.223,0.952372472,48,3,flax,2011,monoculture
0.089,0.365088821,48,3,flax,2011,monoculture
0.237,1.037644422,48,3,flax,2011,monoculture
0.104,0.581857143,48,3,flax,2011,monoculture
0.127,0.526205097,48,3,flax,2011,monoculture
0.125,0.530600457,48,3,flax,2011,monoculture
0.127,0.46471057,48,3,flax,2011,monoculture
0.118,0.322915617,48,3,flax,2011,monoculture
0.152,0.544893269,48,3,flax,2011,monoculture
0.067,0.316732591,48,3,flax,2011,monoculture
0.058,0.384008427,48,3,flax,2011,monoculture
0.112,0.740124753,338.6666667,3,flax,2011,monoculture
0.116,0.671765017,338.6666667,3,flax,2011,monoculture
0.222,0.998207408,338.6666667,3,flax,2011,monoculture
0.073,0.37864198,338.6666667,3,flax,2011,monoculture
0.111,0.551960849,338.6666667,3,flax,2011,monoculture
0.07,0.497659577,338.6666667,3,flax,2011,monoculture
0.08,0.425278623,338.6666667,3,flax,2011,monoculture
0.104,0.514470364,338.6666667,3,flax,2011,monoculture
0.146,0.817923169,338.6666667,3,flax,2011,monoculture
0.138,0.850765019,338.6666667,3,flax,2011,monoculture
0.153,0.937032584,338.6666667,3,flax,2011,monoculture
0.127,0.764957546,338.6666667,3,flax,2011,monoculture
0.141,0.635711834,338.6666667,3,flax,2011,monoculture
0.075,0.642453161,338.6666667,3,flax,2011,monoculture
0.052,0.334220132,338.6666667,3,flax,2011,monoculture
0.102,0.654301105,338.6666667,3,flax,2011,monoculture
